"id","profileName","text","date","title","rating","images","helpful","Colour Name","Pattern Name"
"R38O1RYMIZJVU8","adr11an","Device plugged into power socket and connected via Bluetooth for the same period with my ipad ( plugged into power as well). For more than 3 times, the speaker couldn't be powered off ...","Reviewed in the United Kingdom 🇬🇧 on 10 May 2022","Glitches into connectivity",4,"",0,"black","Single"
"R2LNVPQ7V2MXN5","Gian","prodotto TOP","Reviewed in Italy 🇮🇹 on 22 December 2022","Bel acquisto",5,"",0,"black","Single"
"R1BLOKHBFVUD30","Yusha","Heavy bass. Hits hard on the chest 🔥","Reviewed in the United Kingdom 🇬🇧 on 20 November 2022","Amazing speaker. Heavy bass. Hits hard on the chest 🔥",5,"",0,"black","Single"
"R2UWUWXIOYIZLN","Lorenzo G.","Il prodotto si presenta in una scatola curata e con chiusura magnetica, in dotazione cavo, libretti vari ed il diffusore avvolto in tessuto non tessuto.Non ho avuto modo di testarne la batteria in quanto l’ho ricevuto ieri e neanche la resistenza all’acqua.L’audio sembra buono, ben definito. Sicuramente un diffusore potente, mi aspettavo qualcosa di simile.Onestamente non capisco l’utilità di utilizzarlo come powerbank ed il perchè manchi il tasto per tornare ad un brano precedente.Su questo prezzo secondo me resta forse la migliore.🔝 aspetto, potenza🙄 tasto brano precedente, powerbank","Reviewed in Italy 🇮🇹 on 27 September 2021","Un buon prodotto",4,"",1,"black","Single"
"R1T2WWK3NFG8NE","Laurence","Sounds good, can be thrown aboutSounds great and battery lasts ages. Durable too. Nice touch having the USB charging capabilities.You could throw it at a wall and nothing would change. Sturdy and practical","Reviewed in the United Kingdom 🇬🇧 on 15 September 2022","Best purchase in a while",5,"",0,"black","Single"
"R3DWAAHJDNW1B4","Marta","Increible sonido, sincronización facil, bateria muy duradera.No lo he metido en el agua por que es absurdo pero los acabados transmiten seguridad.Un 10","Reviewed in Spain 🇪🇸 on 1 November 2022","Brutal",5,"",0,"black","Single"
"RBYFDJ004IFX6","junior"," Acabamento  deixa a desejar um pouco usb exposto,em altos volumes  perde grave mas é uma boa caixa no médio pra baixo o som e limpo grave perfeito  agora a minha veio sem o cabo USB acho que esqueceram na hora de embalar","Reviewed in Brazil 🇧🇷 on 13 November 2022","Bom. Mas no máximo perde grave bateria e boa no médio pra baixo",4,"","2","black","Single"
"ROLSRA71ZS5JV","Amazon Customer","Ok , but sound quality not as good as expected","Reviewed in the United Kingdom 🇬🇧 on 22 November 2022","Sound quality not as good as expected",3,"",1,"black","Single"
"R1NP0Y33DTD2NK","marino","Non pensavo suonasse così bene perché le sue dimensioni sono abbastanza contenute","Reviewed in Italy 🇮🇹 on 1 December 2022","Sbalorditivo",5,"",1,"black","Single"
"R3KOI6R0RZ0ZQF","Artur","I had a listen to the speaker before which made me decide to buy it but when I got mine and was able to listen to the music I usually do it blew me away, for the price this is definitely the best portable speaker you could buy, there are others but the sound quality is noticeably worse so I 100% recommend this one.","Reviewed in the United Kingdom 🇬🇧 on 18 June 2022","Best purchase to date",5,"",0,"black","Single"
"R3Q2F3VIXOJQFM","eric","Superbe enceinte design et son exceptionnel, merci.","Reviewed in France 🇫🇷 on 1 December 2022","Excellent achat avec un son qui est pure bonheur pour les oreilles",5,"",0,"black","Single"
"R1GRVXTVU265TT","Cristian","JBL lo ha bordado. Suena genial y se puede ecualizar con el móvil. Me encanta.","Reviewed in Spain 🇪🇸 on 26 November 2022","Brutal!",5,"",0,"black","Single"
"R11G30A8ADMFL2","sayonara bandeira","nunca vi entrega mais rapida, e o produto é de excelente qualidade.","Reviewed in Brazil 🇧🇷 on 15 December 2022","recomendo super",5,"",0,"black","Single"
"R2VP5LW1ZE39AO","fausto","Ottima cassa","Reviewed in Italy 🇮🇹 on 19 December 2022","Ottima cassa",5,"",0,"black","Single"
"R37ZWKXBQWYVX2","Marcelo g m","El aquipo es bueno , salvo que vino sin cargador y con un cabré negro que no se cuanto durara , compre el 3 del mismo y vino con su cable y cargador todo de muy buena calidad , me extraño que en este el 5 una de las entradas no está protegida totalmente abierta , eso me preocupe , igualmente buscando lugar para arreglar el anterior el 3 , y si saben donde comprar el cable y cargador naranja me encantarían que me lo informaran , que que cuando ponen las fotos de las fundas aparecen en las fotos , por eso pensé que venían en el 5 también , media engañosa la publicidad rato en ustedes , saludos","Reviewed in Spain 🇪🇸 on 14 July 2021","Bueno pero sin cargador",4,"",0,"black","Single"
"R1JZZ3AQB9PPI4","Lucinda","I did my research on portable speakers - this one fit the bill for me in terms of robust design, battery life and decent sound quality. Very happy.","Reviewed in Australia 🇦🇺 on 19 December 2022","Robust design, long battery life, good sound quality.",5,"",0,"black","Single"
"R3D5FY9D0S52ZQ","Joanne crawford","Little bit heavier than the  kardon Harmon I had  however excellent  sound quality added bonus of  recharging phone  great buy","Reviewed in the United Kingdom 🇬🇧 on 10 October 2022","Sounds  superb",5,"",0,"black","Single"
"RLV1LTUZLCULR","Antonio","Jbl qualita, ottimo suono durata infinita","Reviewed in Italy 🇮🇹 on 10 December 2022","Perfetta",5,"",0,"black","Single"
"R1XHRSNHFDJCBM","Diana","Lo de resistente al agua todavía no lo he probado pero el sonido y la batería está muy bien","Reviewed in Spain 🇪🇸 on 13 November 2022","Muy bonito",5,"",0,"black","Single"
"RSI58RTXOJESJ","Rob","Awesome sound quality and long lasting battery","Reviewed in Australia 🇦🇺 on 20 January 2023","Excellent",5,"",0,"black","Single"
"R6EKEMISWH0T7","Kedson Araújo","Só precisam se atentar mais a essa transportadora Total express. O item além de chegar com 2 dias de atraso, veio com o lacre rompido.","Reviewed in Brazil 🇧🇷 on 15 November 2022","Ótima caixa de som",5,"",1,"black","Single"
"RLU2CILN9T5Y5","Gutemberg Ramos","Excelente custo benefício do produto","Reviewed in Brazil 🇧🇷 on 26 December 2022","Excelente custo x beneficio",5,"",0,"black","Single"
"R3JAHH5I5TKYS4","Jefferson","O Produto é ótimo e a entrega foi rápida, porém não recebi a nota fiscal, como faço para adquirir?Até mesmo por e-mail poderia ter enviado!!!","Reviewed in Brazil 🇧🇷 on 16 November 2022","Ótimo",5,"","3","black","Single"
"R2T4KRFJGWWAA8","Luís ","Después de 1 mes de decisión, miles de valoraciones y opiniones vistas, me he decidido y no me he equivocado, es una barbaridad de altavoz, buena batería, buenos bajos, calidad de sonido…De las mejores compras que he hecho y animo a la gente que lo pida, lo pruebe y no lo cambiará","Reviewed in Spain 🇪🇸 on 28 July 2022","Muy bueno",5,"","2","black","Single"
"R2DILG9F0ZBESH","Cliente Amazon","Sonido con calidad en resumen digamos que es un buen pepino","Reviewed in Spain 🇪🇸 on 15 August 2022","Buen Pepino !!!!",4,"",0,"black","Single"
"R3QO0OPAHLQLW4","Owen","I am absolutely thrilled with this speaker I usually buy things and feel bad about it after a month or so but so far have been more than pleased with my purchase if you are getting a every day speaker I think that this one is a steal because the sound quallity and battery life is absolutely amazing would recommend this for people who do DJing as a hobby because you can connect easily to a computer with Bluetooth and if any of your friends have the same type of speaker you can connect them together to fill a bigger space","Reviewed in the United Kingdom 🇬🇧 on 12 January 2022","Will not have buyers remorse with this product",5,"",1,"black","Single"
"R1TS8G8RRODHX7","Jean-baptiste","Son non clair sourd parole presque inaudible, boîte défonce refaite au scotch câble micro USB a la place du câble type c","Reviewed in France 🇫🇷 on 4 June 2023","Pour ne pas mettre une etoile",2,"",0,"black","Single"
"R6EJK2AFSDM2C","Gabriele","Che dire JBL non ne sbaglia una! Speaker compatto e dal design accattivante e struttura totalmente impermeabile e resistente alla polvere.JBL Charge 5 è uno speaker perfetto per un uso in mobilità, caratterizzato da un costo tutto sommato contenuto, soprattutto in rapporto all'ottima resa sonora offerta.Può essere utilizzato come powerbank ed è certificato IP67, impermeabile e resistente alla polvere.Il piccolo altoparlante si ricarica in circa 4 ore tramite porta USB-C e garantisce circa 20 ore di utilizzo.La qualità del suono è ottima ed è perfetta, se non si è dei grandi audiofili è possibile acquistare anche il Charge 3 o 4 ma devo dire la verità da possessore del Charge 3 la differenza nella qualità del suono si nota.5 Stelle meritate, molto soddisfatto dell’acquisto. Consigliato!","Reviewed in Italy 🇮🇹 on 10 June 2021","JBL non ne sbaglia una! Qualità del suono perfetta e batteria Top!",5,"","3","black","Single"
"R6XIIYGTY004Z","Lewis","Great sound quality, excellent battery life, and the build quality is good!","Reviewed in Australia 🇦🇺 on 10 January 2023","Great little speaker",5,"",0,"black","Single"
"R395Q64XTZB4Z","GERSON ","Excelente produto,  recomendo a todos.","Reviewed in Brazil 🇧🇷 on 23 December 2022","Excelente produto,  recomendo a todos.",5,"",0,"black","Single"
"R1PGHQEPCWBJXE","Todor Georgiev","It sounds nice, no doubt, but Its battery is advertised as lasting up to 20 hours. I know this is in perfect conditions, but I expected it to last at least 10 hours. I have used it twice, both times I can’t get more than 4 hours of play time. What is this? I can’t imagine if I had to charge my phone from it too. Very, very disappointed for the price. Should’ve gone for cheaper ‘crappy’ speaker. Would’ve lasted me longer and saved me money. Thanks JBL, I was a fan up until I tried your product.","Reviewed in the United Kingdom 🇬🇧 on 16 May 2023","4 hours battery life - brand new",1,"",1,"black","Single"
"R1Y1X9OWOM6ADV","Daniel Fellows","I like to listen to music a lot and have had numerous devices over the years.  This one however, sounds amazing, no distortion as you increase the volume and it charges your phone.  Definitely worth the price.","Reviewed in the United Kingdom 🇬🇧 on 26 August 2022","Wow.  What amazing sound",5,"",0,"black","Single"
"R145O0UMC08YYQ","Nabhan Mahbub","The JBL Charge 5 is the absolute perfect size for being portable and being able to deliver excellent sound quality. Highly recommend for someone who's looking for a Bluetooth Speaker that isn't too bulky. Excellent sound and build quality","Reviewed in Australia 🇦🇺 on 29 November 2022","Amazing!",5,"",0,"black","Single"
"R2EDAL3PHAXLQE","Mr T","A very good sound with heavy bass. I had the flip 4 before but this is a big Upgrade to the sound + charging feature. Happy Customer.","Reviewed in the United Kingdom 🇬🇧 on 29 September 2022","Very Loud!",5,"",0,"black","Single"
"R1YY9FG8SKKKWM","LYN","This has a great sound! Was really surprised at the quality. Thought about buy a portable speaker for ages and so glad I chose this 1.","Reviewed in the United Kingdom 🇬🇧 on 26 September 2022","This is a great buy",5,"",0,"black","Single"
"R2QR36VT6TQG3H","Antonio","Lo compré porque la radio de mi coche está rota y quería tener música cuando hago viajes largos, buscaba sonido más envolvente y alto, por los comentarios parecía que este era el correcto pero meh, normal","Reviewed in Spain 🇪🇸 on 9 December 2022","Me esperaba más",3,"",0,"black","Single"
"R2V121B7EDZ09B","Magic3472","I was really surprised when I switched on that speaker. The sound quality really impressive. Battery life first time 18 hours.Highly recommended speaker. Though this will be heavier but it's really OK. Setting up was really easy too. It's a good idea to download the app and get updates.","Reviewed in the United Kingdom 🇬🇧 on 21 July 2022","Sound quality is amazing !!!",5,"",0,"black","Single"
"RQX4VKFXLSEU3","Mike ford","I’ve had this speaker for a week now, only got it for work, but being wireless & having a massive 20 hours playback seemed spot on. I'm lucky if I get SIX hours playback. It gets a full charge overnight & still can’t even last without needing plugging in & recharging.Sound quality is spot on, and overall the product is well built, just the battery isn’t getting anywhere near half of what it’s alleged 20 hours pb","Reviewed in the United Kingdom 🇬🇧 on 8 February 2023","Battery doesn’t last 20 hours",2,"",0,"black","Single"
"RLRA8O7V0QY3Q","Janaína","Som muito potente , limpo, a bateria dura muitoGostei muito, vale o investimento para quem quer uma caixa potente, porém compacta.","Reviewed in Brazil 🇧🇷 on 12 November 2022","Som muito potente , limpo, a bateria dura muito",5,"",1,"black","Single"
"R3NHP8T07V7Y8J","ALE","Era proprio quello che cercavo.Attualmente molto soddisfattaSuono pulito e potente,bassi non esageratamente top.Consiglio acquisto del supporto in gomma per miglior trasporto.","Reviewed in Italy 🇮🇹 on 25 October 2022","Come da descrizione",5,"",0,"black","Single"
"RM0AWBLSDWTV5","Auri","Tudo perfeito 😻 eu indico! Amazon como sempre colocando seus clientes em primeiro lugar!","Reviewed in Brazil 🇧🇷 on 30 November 2022","Tudo perfeito 😃 eu super indico! Amazon de parabéns 👏👏👏👏",5,"",0,"black","Single"
"RDXE8QFA2MUL9","EDER PEREIRA MARTINS","A caixa charge 5 original que veio pra mim está com problema na reprodução da música ou problema no bluetooth está cortando as música com muitos cortes na reprodução das músicas","Reviewed in Brazil 🇧🇷 on 6 March 2023","Falha na música",3,"",0,"black","Single"
"RJPTV6986TK4J","Camille","L'enceinte a répondu à nos attentes. Parfait.Je recommande !","Reviewed in France 🇫🇷 on 12 November 2022","Super.",5,"",0,"black","Single"
"R2ALAO3XDEUK8N","José Antonio Klaes Roig","Muito satisfeito com o produto.","Reviewed in Brazil 🇧🇷 on 26 December 2022","Ótimo produto!",5,"",0,"black","Single"
"R1CDD106C8XQKM","Francesco122#","Ho acquistato due casse JBL Charge 5 per avere un suono stereo, in quanto vengono recensite come casse “party boost”  e si possono collegare tra loro fino ad un massimo di 100 elementi…Il problema è che di frequente si scollegano tra loro, sia collegandole via Bluetooth ad uno smartphone sia collegandole ad una Smart tv_E se vogliamo dirla tutta non sono per niente paragonabili ad una Harman&Kardon Onyx Studio 3 , che in questo caso  ha una qualità sonora di un’altro livello","Reviewed in Italy 🇮🇹 on 1 August 2022","Non è come me l’aspettavo",3,"",0,"black","Single"
"R1J1UYX1IYDK8N","Maria Vanilda Dantas Mendes","Ótima qualidade de som, o volume é potente e fácil de mexer.","Reviewed in Brazil 🇧🇷 on 4 December 2022","Ótimo investimento",5,"",0,"black","Single"
"R2JS4BJJVWP5R","Fernando H.","Altavoz más que recomendable. Lo que vale, cuesta. Lo pagas una vez, pero lo disfrutas permanentemente, con una calidad de sonido que alegra el oído.","Reviewed in Spain 🇪🇸 on 16 October 2022","Lo que vale, cuesta.",5,"",0,"black","Single"
"R3U5YWKP5WVV2C","Natoyah Williams","My son looooooves this speaker! Excellent quality, good bass!","Reviewed in the United Kingdom 🇬🇧 on 31 October 2022","Absolutely Brilliant",5,"",0,"black","Single"
"R3BTD2EXM2N9G7","José Alberto G. Falleiros","Produto de altíssima qualidade de som e duração da bateria","Reviewed in Brazil 🇧🇷 on 11 December 2022","Excelente caixa de som",5,"",0,"black","Single"
"R1PW6JPBD50W2V","alessandro cervellin","Già  detto","Reviewed in Italy 🇮🇹 on 8 December 2022","Sorprendente,la qualità di una cassa  di dimensioni molto maggiori,buona potenza.",5,"",0,"black","Single"
"R1GJADQ2D0MC80","Lord Edwards","Decent for the money... Sound quality is not great, but for the price it's what you would expect.Decent Bass / Rubbish treble.","Reviewed in the United Kingdom 🇬🇧 on 20 May 2022","Decent for the money...",4,"",0,"black","Single"
"R11XF0NHEOWEYM","Sandro","Som de qualidade!","Reviewed in Brazil 🇧🇷 on 25 December 2022","Top demais!!!",5,"",0,"black","Single"
"R22HKI0U5RNGUH","B Pip","Up graded as my flip 4 battery wasn’t to good. Love the battery life on this one. 16 hours with no charge so far.","Reviewed in the United Kingdom 🇬🇧 on 25 September 2022","Great battery",5,"",0,"black","Single"
"R3RQLPCH5KKHCJ","massimiliano","Ottimo prodottoMusica pulita e bassi ottimi","Reviewed in Italy 🇮🇹 on 27 November 2022","Una bomba",5,"",0,"black","Single"
"RSI0AVZJXO8BH","Victor W","Je me suis fié a mon premier ressenti : j’ai trouvé vraiment le son quelconque, limite plat. Je n’ai également pas aimé la taille, trop grosse pour être transportée facilement dans un petit sac. Elle est taillée pour cracher du son fort au camping ou a la plage, elle a l’air faite pour ça.","Reviewed in France 🇫🇷 on 4 May 2023","Déçu et trop grosse",2,"",0,"black","Single"
"RIRYCTFGFADGM","Nathalie BONFILS","Très bon produit","Reviewed in France 🇫🇷 on 1 December 2022","Super",5,"",0,"black","Single"
"RKQYHL2PR1X1L","Vitor Scaletscky ","Som maravilhoso","Reviewed in Brazil 🇧🇷 on 1 January 2023","Excelente produto.  Chegou antes do prazo",5,"",1,"black","Single"
"R33MOD5VR419DR","Vivien Hallebard","Perfect to blast some good music by the pool with friends and family around. Sound is great, can go really high in volume (can definitely stay below 50% in outdoor noisy environment) and battery life is great","Reviewed in the United Kingdom 🇬🇧 on 23 August 2022","Great",5,"",0,"black","Single"
"R2QBXVX6ASQZ1F","EdP","Funciona muy bien, tanto en volumen como en calidad. Muy buena duración de la batería. Precio contenido","Reviewed in Spain 🇪🇸 on 7 November 2022","Perfecto",5,"",0,"black","Single"
"RRHT5HZSYHUY2","Arthur bandeira neto","Gostei muito,uso aos finais de semana","Reviewed in Brazil 🇧🇷 on 20 December 2022","Estou muito satisfeito é tudo q eu esperava.",5,"",0,"black","Single"
"R2DDMM3CT0PQ3C","Joan Andreu","Sona prou bé i la bateria té força durada","Reviewed in Spain 🇪🇸 on 26 November 2022","-",5,"","2","black","Single"
"R20JAF3VHSOJDW","Adriel Cardoso","Produto entrega o que promete: equipamento resistente e som de qualidade.","Reviewed in Brazil 🇧🇷 on 6 December 2022","Qualidade",5,"",0,"black","Single"
"R3AX5A4O7FCJ9K","Amedeo P.","Nessun commento...ottima è dir poco, suono ineccepibile e durata della batteria superlativa!!","Reviewed in Italy 🇮🇹 on 11 November 2022","JBL....una garanzia!!",5,"",0,"black","Single"
"R3J4JAQIWQU4DK","Mr. D. C. Walsh","Just bought this for my wife's birthday. It is immediately being returned and I do feel misled and a little angry. Why? The sound quality is TERRIBLE! I mean from the first second we both thought ""This can't be right?"". Great review by ""What Hi Fi"" as well. I tried the App to adjust the EQ but no luck. The sound is a muffled bassy sound, which when adjusted with the App, just goes to a muffled less bassy sound.I actually am pretty sure why this is the case. It's because they have fully WATERPROOFED IT!!Years ago I actually developed some waterproof headphones. The massive issue is that speakers require air to produce good sound. Whenever you fully waterproof a speaker it becomes muffled or little bass. JBL have obviously somehow added bass but not eliminated the muffle. The ANSWER is to make the speakers water resistant with some sort of mesh over them. The mesh must allow air through but not water droplets. FULLY WATERPROOF AND GOOD SOUND QUALITY SIMPLY DO NOT MIX.So this is being returned. I feel like contacting What Hi Fi to ask why they have given such a misleading review. To JBL... just forget about the fully waterproof aspect and your sound quality will return! What a waste of time.","Reviewed in the United Kingdom 🇬🇧 on 20 December 2022","Appalling sound quality. What are ""What Hi fi"" thinking?",1,"",1,"black","Single"
"R2PLMRW07N92OQ","Cliente Amazon","Aún nos falta comprobar plenamente su rendimiento  El precio fue favorable","Reviewed in Spain 🇪🇸 on 18 July 2022","JBL Charge 5",4,"",0,"black","Single"
"R3NQPJYPHM5D98","hamish mackay","Bought this with high expectations after reading a lot of reviews and I was not disappointed . Deep bass , strong mid range and capable or reproducing astonishing roomy and spacious high ends. Battery life is amazing , design is simple and effective and it is reassuringly weighty . Just buy one and ignore the glory hunting mega brands.","Reviewed in the United Kingdom 🇬🇧 on 10 June 2022","EXCELLENT PRODUCT",5,"","2","black","Single"
"R3T4T4VV2K5KSN","ALESSANDRO AUGUSTO DE CAMPOS","Produto Excelente !","Reviewed in Brazil 🇧🇷 on 27 December 2022","Caixa de Som JBL",5,"",1,"black","Single"
"R37C75O1NV40AW","ema whitehead","Ordered this to use in the milking parlour , absolutely brilliant sound ( you can hear it over the noise of the milking pumps ) . Waterproof and cow proof 😂","Reviewed in the United Kingdom 🇬🇧 on 28 August 2022","Brilliant",5,"",0,"black","Single"
"R2L76EDFO87ROY","CarNut","Wont Auto Connect To Asus Bluetooth dongle / Windows desktop and JBL customer service don't know how to fix it. Each time I turn on my PC I have to go to settings, delete the speaker, then to Connect in my settings and reconnect the speaker!  JBL themselves didn't know how to fix it, and told me to speak to Amazon to see if they could fix it. Absolutely ridiculous.","Reviewed in the United Kingdom 🇬🇧 on 25 June 2022","Won't Auto Connect To Bluetooth Dongle - JBL Customer Service Terrible",3,"",1,"black","Single"
"R3H28S76FUAUKZ","nykofn","Qualità d’audio davvero indiscutibile. JBL è la miglior marca che ci sia in questo campo. Charge 5 è al top in tutto. Metto 4 stelle e non 5 perché potrebbe costare leggermente meno comunque.","Reviewed in Italy 🇮🇹 on 18 May 2022","Ottima in tutto ma pecca per il prezzo.",4,"",0,"black","Single"
"RNZGOV9B13IW1","Roberto Dionigi","E' una cassa bluetooth dalle alte prestazioni, buono il livello di pressione sonora, la risposta alle basse frequenze e ottima qualità del suono... JBL ha fatto proprio un bel lavoro con questa cassa, non so se i vicini di ombrellone saranno contenti, ha anche la funzione di power bank.","Reviewed in Italy 🇮🇹 on 11 August 2022","Da dove tira fuori tanta potenza!!!",5,"",0,"black","Single"
"RWUYX84BIMDHE","Anshul","Battery is the only issue.everything else is perfect.","Reviewed in India 🇮🇳 on 16 December 2022","Perfect for one room .",5,"","3","black","Single"
"R2UMFOA3FF6FGW","David Velasco","Se escucha muy bien, con muchísimo volumen y la batería dura muchísimo. De momento no he tenido ningún problema con él y estoy muy contento con la compra.","Reviewed in Spain 🇪🇸 on 18 September 2022","El mejor altavoz portátil que he tenido",5,"",0,"black","Single"
"R1U57I4G1BDZEF","Amazon Customer","After reading a lot of reviews and watching endless video reviews everything lead to the JBL charge 5.Swift delivery and so easy to set up I am as impressed as the reviewers I watched, compare it to the extreme at double the money and two of these paired together would be far better than the extreme! Perfect little Bluetooth speaker for anyone anywhere doing anything. If your looking to buy one then just click the buy now and amazon was the cheapest anywhere in the colour I wanted so thumbs up all round 👍","Reviewed in the United Kingdom 🇬🇧 on 1 January 2022","Fantastic sound quality 👌",5,"",1,"black","Single"
"R36BNW2FZEUH12","Rosilene silva","Gostei muito uso pra esculta músicas perfeito","Reviewed in Brazil 🇧🇷 on 11 December 2022","Qualidade e durabilidade da bateria top",5,"https://m.media-amazon.com/images/I/716zPW81I+L.jpg",0,"black","Single"
"R3C2YVF9SAY3CO","Artur Rilson Mangabeira da Cunha","Vale muito a pena! Excelente produto e a bateria dura bastante ,o som sai muito limpo,fácil de transportar.","Reviewed in Brazil 🇧🇷 on 16 November 2022","Ótimo",5,"",0,"black","Single"
"R1R0P33B0VS0YR","Luiz carlos dos santos","Atendeu todas as minhas espectativas","Reviewed in Brazil 🇧🇷 on 15 December 2022","Muito bom!!",5,"",0,"black","Single"
"RJFHMZR77W07K","Danilo Augusto Coêlho","Bateria nao dura as 20h. Usando no volume máximo durou em torno de 6h. Mesmo com esse contra, indico a compra!","Reviewed in Brazil 🇧🇷 on 12 November 2022","Qualidade boa",5,"","3","black","Single"
"R3O5IV3STDZM9V","Renato Alves","Caixinha top! Super potente e durável!","Reviewed in Brazil 🇧🇷 on 12 December 2022","Não acompanha carregador, somente cabo",5,"https://m.media-amazon.com/images/I/71uOdkCYF1L.jpg
https://m.media-amazon.com/images/I/71vGT51C5cL.jpg",0,"black","Single"
"R2XSS02MYNGPA2","Erix0083","Mto carina esteticamente. La batteria dura, a seconda del volume, mediamente tra le 14 e le 17 ore. Per quanto riguarda la qualità dell'audio è top fino al 50% del volume, veramente una riproduzione inaspettata per un dispositivo commerciale di questo tipo. Sopra comincia a tagliare soprattutto le medie e le basse frequenze...ma questo era ovvio!!!Nota dolente: l'app è praticamente inutile, buona solo per aggiornamenti che non sò cosa facciano!!!","Reviewed in Italy 🇮🇹 on 20 May 2022","Forse il Top della categoria",5,"","4","black","Single"
"R3A7DDPGC3JSHF","Whippy","Was a bit sceptical about this but no need.Sounds ok, good bass and loud enough if in the house, shed or garage.","Reviewed in the United Kingdom 🇬🇧 on 17 September 2022","Good sound",5,"",0,"black","Single"
"R3B7NILODRZX7O","Nacho75","Suena de maravilla, los graves son buenos, pero no tan profundos como en otros equipos, han trabajado más en los medios que son la caña.","Reviewed in Spain 🇪🇸 on 25 September 2022","Buen equipo",5,"https://m.media-amazon.com/images/I/713P15KVJLL.jpg",0,"black","Single"
"R3CEL3MAY9AFOB","George Welch","Very good portable speaker. Good sound quality and goes really loud. A bit heavy but feels nice and sturdy. Easy to use and connect to Bluetooth","Reviewed in the United Kingdom 🇬🇧 on 30 August 2022","Great bit of kit",5,"",0,"black","Single"
"R1JVA16EA8ATEP","Alex","If you're looking for something with good bass and power then go with the extreme, it's much more powerful than the charge. This is a nice little speaker tho which is super clear sounding as you'd expect from JBL","Reviewed in the United Kingdom 🇬🇧 on 28 February 2022","Not enough power",4,"",1,"black","Single"
"R1KV6HTCIK9OTW","Rodrigo"," Pós: até agora no meu uso moderado a bateria está excelente.Contras: vi comentários q a parte de baixo as borrachas descolam, uma ideia boa é você comprar a capa de silicone para proteger mais tanto a caixa quanto essa parte das borrachas.","Reviewed in Brazil 🇧🇷 on 13 October 2022","Pequena mais com som muito bom",5,"","8","black","Single"
"R12745EKP7HGUY","Renata Soares","Jbl nunca decepciona! Caixa maravilhosa","Reviewed in Brazil 🇧🇷 on 10 December 2022","Maravilhosa! Eu adorei.",5,"",0,"black","Single"
"R199UKQLFKEEBI","Noe","Se escucha de maravilla.","Reviewed in Spain 🇪🇸 on 27 July 2022","Buen sonido!",4,"",0,"black","Single"
"R2I3D4PU4G6DM0","Gianfranco","Qualità del suono indiscutibile, JBL è il top","Reviewed in Italy 🇮🇹 on 13 November 2022","JBL charge 5",5,"",0,"black","Single"
"R2C508T7W3LAC7","Alexsandro Cedraz","Som potente sem distorção dos graves e médios. Recomendo","Reviewed in Brazil 🇧🇷 on 1 December 2022","Som potente sem distorção dos graves e médios",5,"",0,"black","Single"
"R8S9ZGEQQ9E9Y","Vandemberg Oliveira Rodrigues","Perfeita, volume ótimo e muito bonita… não vão se arrepender.","Reviewed in Brazil 🇧🇷 on 1 December 2022","Ótimo",5,"https://m.media-amazon.com/images/I/71YmhMAj7NL.jpg
https://m.media-amazon.com/images/I/81REUL-HngL.jpg
https://m.media-amazon.com/images/I/81tHJnFR-kL.jpg",0,"black","Single"
"RG0WRBH4DC48I","Massimo","Appena arrivato l'ho subito testato, collegato al cellulare è ho acceso la musica, posso dire fantastico.","Reviewed in Italy 🇮🇹 on 25 October 2022","Ottimo prodotto",5,"",0,"black","Single"
"R32BLCA9JXW9EK","nahuel_sk8","Todo perfecto . Precio calidad etc","Reviewed in Spain 🇪🇸 on 21 November 2022","Buen producto",5,"",0,"black","Single"
"R1BZSKIB9KT3Y3","Frederico Escorcio","Som limpo, com muita qualidade!","Reviewed in Brazil 🇧🇷 on 9 December 2022","Perfeito",5,"",0,"black","Single"
"R2OE5FRS8IDY68","Angela","Design, qualidade do som.","Reviewed in Brazil 🇧🇷 on 11 December 2022","Atende a expectativa de um bom som portátil",5,"",0,"black","Single"
"R1LCIHTWMJLKMY","Paulo ","Vale a compra","Reviewed in Brazil 🇧🇷 on 15 December 2022","Excelente equipamento de som",5,"",0,"black","Single"
"R1T1QR2ZCLUZSI","Maria Regina Facincani","Qualidade excelente de som","Reviewed in Brazil 🇧🇷 on 11 December 2022","Qualidade excelente",5,"",0,"black","Single"
"RE49OPWO66XH7","C.G ","Potencia controlada en este altavoz que para su tamaño rinde sobremanera, sonido alto, claro y con bajos más que notables para su tamaño. Diseño y acabados excelentes. El tipo de producto con los que da gusto encontrarse, espectacular compra.","Reviewed in Spain 🇪🇸 on 28 July 2022","Lo MEJOR de JBL a tamaño REDUCIDO",5,"https://m.media-amazon.com/images/I/81s90pl4TfL.jpg","2","black","Single"
"R2X8CJCRPZ4EJZ","david jones","Well what an amazing speaker, I'm literally blown away by it!! The sound quality is absolutely superb & I'm noticing sounds on songs I've had for decades. The battery life is about 8 hours if your blasting it which is plenty in most situations & the Bluetooth is at least 40 yards so with the two speakers which sounded brilliant. These speakers are so good that I've bought another to use in party boost mode which is absolutely banging!! I'm more than happy with these speakers & will probably buy more to link up!!","Reviewed in the United Kingdom 🇬🇧 on 27 November 2021","WOW!!!",5,"",1,"black","Single"
"R3O9FZRKL9Q7NF","Amazon Customer","good overall value maybe a little pricey at full price","Reviewed in the United Kingdom 🇬🇧 on 22 May 2022","good overall",4,"",0,"black","Single"
